show,notes,destinationID,google_place,google_place_id,user_entered_place,count,lat,lon,Record ID,timedstamp,Last Modified,Category,Notes,first_name,description
TRUE,,208,Grand Central Market,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,1,34.050872,-118.2490552,recHGBrgKrh8ipOVV,2/20/2024 7:34 PM,2/20/2024 7:34 PM,,,,
TRUE,,209,Larchmont Village,ChIJIYEpscC4woARnuTQERlE7BM,Larchmont Village,1,34.0730556,-118.3238889,recT9r46w9yqHs1EE,2/20/2024 7:34 PM,2/20/2024 7:34 PM,,,,
FALSE,Needs a more specific location along Whittier Blvd,210,Whittier Boulevard,EiBXaGl0dGllciBCbHZkLCBXaGl0dGllciwgQ0EsIFVTQSIuKiwKFAoSCffPLcfG08KAEadY086uliDSEhQKEgn3h3pVhtPCgBFaJEDBR32oJw,Whittier Blvd,1,33.9610971,-118.0291903,recSFGi1vRfwitjbz,2/20/2024 7:34 PM,2/20/2024 7:34 PM,,,West,"I love going to the bridge that runs over the tracks leaving union Station and watching trains go by I feel alone, protected, but not completely alone. (Obv) I feel like I'm stuck in the 60s kinda, and the people driving by see me as a stamp of the past. (I'm not crazy I swear.)"
TRUE,,211,Fairplex,ChIJC1nifkQuw4ARB_0DE1uMiPA,Fairplex,1,34.0809481,-117.7665555,rec3wHYi41iElDSrg,2/20/2024 7:34 PM,2/20/2024 7:34 PM,,,,
TRUE,,212,The Getty Villa,ChIJBw1wGumjwoARsKRsr2WJ-eQ,J. Paul Getty Museum,1,34.0458857,-118.5648608,recUIJBkdiguqbZC8,2/20/2024 7:34 PM,2/20/2024 7:34 PM,,,,
TRUE,,213,Green Store,ChIJow9dp4SzwoARMEAi97tMorE,Green Store,1,33.8691844,-118.403621,rec4loiGR6kFl45tT,2/20/2024 7:35 PM,2/20/2024 7:35 PM,,,,
FALSE,"this location is not in LA, update to one that is",214,Boiling Point,ChIJvUcukdwn3YARk3Zo_ma82iE,Boiling Point,1,33.7613889,-117.9533333,reczWYDYkK9uSOSsD,2/20/2024 7:35 PM,2/20/2024 7:35 PM,,,Megan Teresa,*wait idk if this is the LA location* Anyway they have DELICIOUS hot pot but its your own pot instead of sharing it with others (haha). Its also affordable and you can shop around Pasadena in the meantime :).
TRUE,,215,Goodwill Southern California Outlet Store,ChIJh064HinBwoAR3XKXW8Lopp0,Goodwill Southern California Outlet Store,1,34.11511,-118.2485607,recirc2FepIfjJFrV,2/20/2024 7:35 PM,2/20/2024 7:35 PM,,,,
TRUE,,216,Boccato's Groceries,ChIJHdvhN5CzwoAR2wzkgzxh6Gg,Boccato's Groceries,1,33.8756135,-118.4062326,recaJAAOpzkyToMb0,2/20/2024 7:36 PM,2/20/2024 7:36 PM,,,,
TRUE,,217,Tenkatori USA,ChIJX6XXhGa1woAROIlih2zlffE,Tenkatori USA,1,33.8720352,-118.30776,recEgkNomgCU7L2RM,2/20/2024 7:37 PM,2/20/2024 7:37 PM,,,,
TRUE,,218,Echo Park Lake,ChIJVd4G6gTHwoAR9IgRs-bC1pk,Echo Park Lake,1,34.0728733,-118.2605195,recGSGQNrvQJZhOzt,2/20/2024 7:38 PM,2/20/2024 7:38 PM,,,,
TRUE,,219,USC Village,ChIJeawyT4bHwoARNqQderaTgJM,USC Village,1,34.0250132,-118.2853451,recXxocbkh5zKWHTs,2/20/2024 7:39 PM,2/20/2024 7:39 PM,,,,
TRUE,,220,Horchata Coffee Churros,ChIJTagV4tXMwoARtQXfshS4yow,Horchata Coffee Churros,1,33.8884267,-118.1597837,recEwQpK7OS5ji645,2/20/2024 7:41 PM,2/20/2024 7:41 PM,,,,
TRUE,,221,Lafayette Park,ChIJtUndzb7HwoAR3nKo9ZSoSxk,Lafayette Park,1,34.0618422,-118.2836517,rec0teubWvUgk0tkD,2/20/2024 7:41 PM,2/20/2024 7:41 PM,,,,
TRUE,,222,Sushi Gala / Las Galas,ChIJbwC37EfGwoARDBM2QlVU3a4,Sushi Gala / Las Galas,1,34.0493054,-118.2397804,recsEdJqWbPhAugTs,2/20/2024 7:48 PM,2/20/2024 7:48 PM,,,,
FALSE,Too general,223,Burbank,ChIJlcUYKBWVwoAR1IofkK-RdzA,Burbank,1,34.1808392,-118.3089661,rec6ER0CYhGkip2cd,2/20/2024 7:48 PM,2/20/2024 7:48 PM,,,Jake,I want to
FALSE,Not in LA County,224,Ruth's Chris Steak House,ChIJhbknrOfX3IARscjAgODIjVA,Ruth's Chris Steak House,1,33.7975325,-117.9155932,receGjyUqFkI4Eva7,2/20/2024 7:49 PM,2/20/2024 7:49 PM,,,Vince,“But she want Ruth Chris”- Playboi Carti
TRUE,,225,South LA Cafe,ChIJ3QWOHvy5woARVeFyYcyUq1s,South LA Cafe,1,34.0117509,-118.3091487,recW2nNTXSo2FnHJF,2/20/2024 7:52 PM,2/20/2024 7:52 PM,,,,
FALSE,Too general,226,Figueroa Street,EiFGaWd1ZXJvYSBTdCwgTG9zIEFuZ2VsZXMsIENBLCBVU0EiLiosChQKEgnTgZyICjbdgBHdxN_mnfWneBIUChIJE9on3F3HwoAR9AhGJW_fL-I,Figueroa Street,1,33.9164262,-118.282757,rec5HoVV6UKG6cthT,2/20/2024 7:53 PM,2/20/2024 7:53 PM,,,Alex,Got a piece of change and they’ll do something strange
TRUE,,227,Ramen Boy,ChIJyV2c-3RbwoARBG-lJUQx3r4,Ramen Boy,1,34.675376,-118.1675361,receIWbpRXVqUr6SY,2/21/2024 8:31 AM,2/21/2024 8:31 AM,,,,
TRUE,,228,Bin Store Gems,ChIJQTvf8oZFwoARXQ95AnfhuOQ,Bin Store Gems,1,34.6988788,-118.1735929,rec4ZWQnKKP9Isy6Y,2/21/2024 8:32 AM,2/21/2024 8:32 AM,,,,
TRUE,,229,The Culver Steps,ChIJYwe1X4m7woARY9am5WBfVqg,The Culver Steps,1,34.0242691,-118.3937149,rec64rsfgsYlkpoXG,2/29/2024 11:20 PM,2/29/2024 11:20 PM,,,,
TRUE,,230,The Strand,EiRUaGUgU3RyYW5kLCBNYW5oYXR0YW4gQmVhY2gsIENBLCBVU0EiLiosChQKEgkt-w7yk7PCgBHvpGPOrZuEqBIUChIJL2Ow4sWzwoARIEUV9NRRAwc,The Strand,1,33.888676,-118.4140647,recpSMWkZI28jage7,2/29/2024 11:21 PM,2/29/2024 11:21 PM,,,,
TRUE,,231,Dodger Stadium,ChIJdVYAVPnGwoAR3wmcg09VlJ4,Dodger Stadium,1,34.073851,-118.2399583,recqA2XzmaeQnvcVq,2/29/2024 11:22 PM,2/29/2024 11:22 PM,,,,
TRUE,,232,Venice Beach,ChIJ512buqS6woAReLLWQupEX2A,Venice Beach,1,33.9932584,-118.480598,recXw72vUlbv5dOiZ,2/29/2024 11:24 PM,2/29/2024 11:24 PM,,,,
FALSE,Airport,233,Los Angeles International Airport,ChIJtU-yE9KwwoAR8a2LaVd7qHc,LAX airport (LAX),1,33.942153,-118.4036052,recKGFwQmqMY4VtIy,2/29/2024 11:24 PM,2/29/2024 11:24 PM,,,Miles,To leave LA
TRUE,,234,Hidden Treasures,ChIJ0faiD-ihwoARSsN-227igYg,Hidden Treasures,1,34.0891056,-118.6029528,rec3fQm45D4huy3GY,3/4/2024 6:21 PM,3/4/2024 6:21 PM,,,,
TRUE,,235,Jeni's Splendid Ice Creams,ChIJgbl_IrDAwoARjm3IDmuUfDQ,Jeni's Ice Creams,1,34.1069782,-118.287284,recVJTksfBfDHwnfl,3/4/2024 6:22 PM,3/4/2024 6:22 PM,,,,
TRUE,,236,Barnes,ChIJlzj68z3X3IARueYoyYVl-OE,Barnes,1,34.072096,-118.3582928,recctJ6QFgM5k87D0,3/4/2024 6:23 PM,3/4/2024 6:23 PM,,,,
FALSE,not in LA County - maybe Huntington Library and Gardens?,237,Huntington Gardens,ChIJe9W_Jb8l3YAR63drQllWmjU,Huntington Gardens,1,33.7234191,-118.0429763,recyJFiKwiK7SgZYN,3/4/2024 6:25 PM,3/4/2024 6:25 PM,,,Allegra,beautiful arrangement of gardens with plants from different places around the world
TRUE,,238,Gloria Molina Grand Park,ChIJ_STuCE7GwoAR3vCqfD2J9es,Grand Park,1,34.0563289,-118.2467713,recNedExtqx7zniV4,3/4/2024 10:26 PM,3/4/2024 10:26 PM,,,,
TRUE,,239,Placita Olvera,ChIJp8Kl0onHwoAR7Y4PrIpIEUY,Placita Olvera,1,34.0576075,-118.2379223,recg0DA3CPBpmQCPR,3/4/2024 10:28 PM,3/4/2024 10:28 PM,,,,
TRUE,,240,Bon Shabu,ChIJK_UM1IK4woARErtZmu-_10k,Bon Shabu,1,34.061458,-118.299784,recDHesiID2L3809U,3/5/2024 8:14 AM,3/5/2024 8:14 AM,,,,
TRUE,,241,The OP Cafe,ChIJNXnoXhu7woAR8itd_F4l4us,The OP Cafe,1,34.021001,-118.4525772,recpRVYx5fMk21aFh,3/5/2024 8:15 AM,3/5/2024 8:15 AM,,,,
TRUE,,242,The Last Bookstore,ChIJ7YJ_IkrGwoARNak4CDihkYU,The Last Bookstore,1,34.0476964,-118.2498964,recnTDhCsx01jFfdP,3/5/2024 8:16 AM,3/5/2024 8:16 AM,,,,
TRUE,,243,Topgolf,ChIJxfvJJAGxwoARm0f0v4rnJyo,Topgolf,1,33.9102637,-118.3943333,recsVtzMQUZeA3R8c,3/5/2024 8:53 AM,3/5/2024 8:53 AM,,,,
TRUE,,244,Cream Pan Bakery Lomita,ChIJfb87bsFL3YARH-ItmbVEsgI,Cream Pan Bakery Lomita,1,33.8063369,-118.3196657,rec0eIY2UiiOgkTVm,3/5/2024 8:54 AM,3/5/2024 8:54 AM,,,,
TRUE,,245,Three Spice Thai Kitchen,ChIJSwtIMHq1woARfX-xQWidN3M,Three Spice Thai Kitchen,1,33.8818013,-118.3089646,recm9tvAG28WyAbW5,3/5/2024 9:51 AM,3/5/2024 9:51 AM,,,,
TRUE,,246,Sandpiper Books,ChIJ7yHCBcy0woAR-dJvrDJ5S0k,Sandpiper Books,1,33.8390408,-118.36318,recaH9Wwo3NH9UOK9,3/5/2024 9:52 AM,3/5/2024 9:52 AM,,,,
TRUE,,247,Delthorne Park,ChIJSSsMHyi1woARji9R5g0DjG8,Delthorne Park,1,33.8473298,-118.3458296,rec5WDjiJSWKHJWUI,3/5/2024 9:53 AM,3/5/2024 9:53 AM,,,,
TRUE,,248,Annenberg Community Beach House,ChIJj3QxTJSkwoARUiP8kFIkNqc,Annenberg Community Beach House,1,34.0244025,-118.5133233,reclxxdGmZlFoepeq,3/5/2024 5:18 PM,3/5/2024 5:18 PM,,,,
TRUE,,249,Westfield Century City,ChIJhcGq9Iy7woARs8VXy7WsEZ0,Westfield Century City,1,34.0586592,-118.4190309,recLXtRlfZTAxDB2w,3/6/2024 8:00 AM,3/6/2024 8:00 AM,,,,
TRUE,,250,Marina del Rey,ChIJLbMF8IqwwoARns4Lm7HaVpc,Marina del Rey,1,33.9802893,-118.4517449,recyBwwZfaO2cnVHd,3/6/2024 8:13 AM,3/6/2024 8:13 AM,,,,
TRUE,,251,Exposition Park,ChIJOe8VwQnIwoARB-EGOd2XBfY,Exposition Park,1,34.0149382,-118.2861984,rec5KPnfLwu2IhEnd,3/6/2024 5:16 PM,3/6/2024 5:16 PM,,,,
TRUE,,252,Buena Vista Branch Library,ChIJY1y029u_woAR-bcYlIXsM2U,Buena Vista Branch Library,1,34.164125,-118.3304556,recxWHZ67Up24h5VD,3/6/2024 6:04 PM,3/6/2024 6:04 PM,,,,
TRUE,,253,Fern Dell Nature Trail,ChIJa_vDely_woAR7bHQTLLrWrI,Fern Dell Nature Trail,1,34.1093847,-118.3076918,recJapdqCvosg6Eef,3/6/2024 7:24 PM,3/6/2024 7:24 PM,,,,
TRUE,,254,Thailicious,ChIJWTwqUKkt3YARv3vBZsfnisc,Thailicious,1,33.8595894,-118.0721556,recMrj5indkYw8FGq,3/6/2024 9:46 PM,3/6/2024 9:46 PM,,,,
FALSE,Not in LA County,255,Thanh Tam Bakery,ChIJ3ZX2C-4n3YARqkJM7LannbY,Thanh Tam Bakery,1,33.7583333,-117.9380556,recroS3Lbyt9imVJW,3/6/2024 9:47 PM,3/6/2024 9:47 PM,,,Ella,Thanh Tam has been my family's go-to banh mi (Vietnamese sandwich) place for years. The sandwiches are cheap and delicious!!
FALSE,Too general,256,Century City,ChIJq9_06PK7woARessS9HTLWnQ,Century City,1,34.0536608,-118.4133894,rech2bUposryxTTrB,3/7/2024 11:25 AM,3/7/2024 11:25 AM,,,Juju,"I volunteer somewhere near there, and i also like the mall!"
TRUE,,257,Westwood Village,ChIJcYwTcIG8woARuraTYAMDvHk,Westwood Village,1,34.0617664,-118.4447863,reclZnH3vk2KA4NhW,3/8/2024 12:49 PM,3/8/2024 12:49 PM,,,,
TRUE,,258,Redondo Beach Pier,ChIJowa2Fae0woAR4Foh-gQHF-g,Redondo Beach Pier,1,33.8391453,-118.3909768,rectjDPU02K0UI6li,3/8/2024 12:49 PM,3/8/2024 12:49 PM,,,,
FALSE,Too general,259,Rancho Palos Verdes,ChIJn41UcNpL3YARtJSWblt_RME,Palos Verdes,1,33.7444613,-118.3870173,recUBn6NSEeV5g0Ok,3/8/2024 12:50 PM,3/8/2024 12:50 PM,,,Riley,Fun
TRUE,,260,Wiseburn Library,ChIJwY28-h60woAR5Tvl27anb90,Wiseburn Library,1,33.9097953,-118.3735339,recntCQ95YkjE4D9V,3/8/2024 12:50 PM,3/8/2024 12:50 PM,,,,
FALSE,Too general,261,Pasadena,ChIJUQszONzCwoARSo_RGhZBKwU,Pasadena,1,34.1477849,-118.1445155,recKFzopROhbgJrbo,3/8/2024 12:50 PM,3/8/2024 12:50 PM,,,Riley,Fun
FALSE,Too general,262,Culver City,ChIJnXN32x66woAR_lnrS9HphTE,Culver City,1,34.0211224,-118.3964665,recsDIObVJHP5RWmg,3/8/2024 5:02 PM,3/8/2024 5:02 PM,,,Sage,I work there and need to get there faster.
TRUE,,263,Resin,ChIJ42q_Ed-zwoARPHL7S31iCbc,Resin,1,33.8587531,-118.3951555,rec6EAef651GvjKIT,3/8/2024 5:03 PM,3/8/2024 5:03 PM,,,,
FALSE,Too general,264,Downtown Los Angeles,ChIJAf09JTTGwoARIKmlGd9S_iY,Downtown Los Angeles,1,34.0487969,-118.2517828,recJBeLzw4cEwJdEu,3/8/2024 5:03 PM,3/8/2024 5:03 PM,,,Lori,Nightlife
TRUE,,265,"Leimert Park Village Plaza, People St.",ChIJGf09zYm3woARHwlyrD3mYnY,Leimert Park Village Plaza,1,34.0042745,-118.3310122,recT0lu084GW3j22m,3/8/2024 5:56 PM,3/8/2024 5:56 PM,,,,
TRUE,,266,Earl Burns Miller Japanese Garden,ChIJN3Olj9sx3YARENSit3gqJeY,Earl Burns Miller Japanese Garden,1,33.7852766,-118.119816,recmQT3MKF3CIVipw,3/9/2024 7:32 AM,3/9/2024 7:32 AM,,,,
TRUE,,267,Tierra Mia Coffee Drive Thru,ChIJn8cypV4x3YARo3-hoPZtHHQ,Tierra Mia Coffee Drive Thru,1,33.7901061,-118.1875636,recebQIDndmlAYr1m,3/9/2024 7:41 AM,3/9/2024 7:41 AM,,,,
FALSE,Too general,268,Rancho Palos Verdes,ChIJn41UcNpL3YARtJSWblt_RME,Palos Verdes,1,33.7444613,-118.3870173,rec4YsR6ayQWpwr9G,3/12/2024 1:28 PM,3/12/2024 1:28 PM,,,Sui,It brings me peace
TRUE,,269,Kenneth Hahn State Recreation Area,ChIJXZG-D8O5woAR4lzvU1SEPfE,Kenneth Hahn State Recreation Area,1,34.012322,-118.3717552,reciuBFsIAszPRsYb,3/12/2024 1:51 PM,3/12/2024 1:51 PM,,,,
TRUE,,270,Universal CityWalk Hollywood,ChIJdzBcVka-woARXKXAmSS8NW4,Universal CityWalk Hollywood,1,34.1361697,-118.3537322,recIXGgDsyuzeF29z,3/12/2024 1:53 PM,3/12/2024 1:53 PM,,,,
TRUE,,271,The Getty,ChIJbzYnQte8woARJaqqFVpKeNo,Getty Center,1,34.0780358,-118.4740954,recTlpxTbewWr2wCr,3/12/2024 2:18 PM,3/12/2024 2:18 PM,,,,
TRUE,,272,African American Cultural Center,ChIJI1uL3p4z3YARtNiANcrfTPs,African American Cultural Center,1,33.8349697,-118.1854957,recAHP0S7tqWv8E3b,3/12/2024 2:19 PM,3/12/2024 2:19 PM,,,,
TRUE,,273,Salt,ChIJx7yfNjnGwoARZWc_tonTYBs,Salt,1,34.0459932,-118.2354889,recV71JMstKgKLwqg,3/12/2024 4:11 PM,3/12/2024 4:11 PM,,,,
TRUE,,274,Folia Collective,ChIJmzOAHV_DwoARu2vl6Wiwbx4,Folia Collective,1,34.1384602,-118.214065,recodh1QZZs6zipyo,3/12/2024 4:13 PM,3/12/2024 4:13 PM,,,,
TRUE,,275,Hammer Museum,ChIJ9SNj34G8woARHOdEq52UX6k,Hammer Museum,1,34.0591217,-118.4436674,recLrSo3Wghu5ofGT,3/12/2024 4:47 PM,3/12/2024 4:47 PM,,,,
TRUE,,276,The Grove,ChIJwwPTwi-5woARbtuI_49vkMM,The Grove,1,34.0719407,-118.3575164,recRvto4WRwFKp4wo,3/12/2024 4:52 PM,3/12/2024 4:52 PM,,,,
TRUE,,277,Ocean Trails Reserve,ChIJ2b9syAtJ3YAR-eRZedkkoIs,Ocean Trails Reserve,1,33.7285556,-118.3405995,rectjnzFyiCXvamBQ,3/12/2024 4:56 PM,3/12/2024 4:56 PM,,,,
TRUE,,278,Griffith Observatory,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,1,34.1184341,-118.3003935,recYm2HRcWHGi58Fe,3/12/2024 6:59 PM,3/12/2024 6:59 PM,,,,
TRUE,,279,Los Angeles Union Station,ChIJz7SQuzfHwoAREE6nSE8ZMmo,Los Angeles Union Station,1,34.0562196,-118.2365021,rec18ZbZI0djadTmw,3/12/2024 7:36 PM,3/12/2024 7:36 PM,,,,
TRUE,,280,Koreatown,ChIJn4XdaqG4woARwoAQCXIVNx0,Koreatown,1,34.0597117,-118.3008918,recr6Y8dVXFqmeTwB,3/12/2024 7:43 PM,3/12/2024 7:43 PM,,,,
TRUE,,281,California Science Center,ChIJ21yHTgjIwoARcrUbrsffOB4,California Science Center,1,34.0160316,-118.2861349,recackpPHHUjEk2hB,3/12/2024 10:39 PM,3/12/2024 10:39 PM,,,,
TRUE,,282,"Institute of Contemporary Art, Los Angeles",ChIJywE0DCTGwoARNPZpA-u_tek,Institute of Contemporary Art,1,34.035107,-118.235645,reccvMX1B4aniPJNC,3/12/2024 10:43 PM,3/12/2024 10:43 PM,,,,
FALSE,Too general,283,Hollywood Hills,ChIJx-6t1Py-woARwmCYDqelJfE,Hollywood Hills,1,34.1193155,-118.353079,recG0YgUtuNwXk0su,3/13/2024 1:57 PM,3/13/2024 1:57 PM,,,Eliseo Rosa’s,It’s really coo sight
TRUE,,284,Compton Creek Natural Park,ChIJj-DRCajLwoARjgO2UW48zjw,Compton Creek Natural Park,1,33.9045567,-118.241586,recXmopmYguKN3VLZ,3/13/2024 2:00 PM,3/13/2024 2:00 PM,,,,
FALSE,Too general,285,Ladera Heights,ChIJ9QCrGVy3woARFGTvsjv0AUk,Ladera Heights,1,33.9877762,-118.3703703,recS5RzZoBqy5gWlc,3/13/2024 2:05 PM,3/13/2024 2:05 PM,,,Nyles,I grew up playing baseball at ladera little league and went to day care in the area. I go back to help coach my former coaches little league team in the winter.
TRUE,,286,Kia Forum,ChIJy3VFXVS2woARBmn6yKDq7rE,Kia Forum,1,33.9580853,-118.3420621,rec5yoIeThg8w94ww,3/13/2024 2:10 PM,3/13/2024 2:10 PM,,,,
TRUE,,287,Yogurtland Compton,ChIJUYpMX27LwoARcUIEowVu21M,Yogurtland Compton,1,33.8963721,-118.2216246,recFKY74DI4IDRsSs,3/13/2024 2:10 PM,3/13/2024 2:10 PM,,,,
TRUE,,288,Natural History Museum of Los Angeles County,ChIJXzARBf3HwoARJyT7uZSV-G4,Natural History Museum of Los Angeles County,1,34.0171448,-118.2886635,recd5rgTgYgOJrLAq,3/13/2024 2:11 PM,3/13/2024 2:11 PM,,,,
TRUE,,289,Panda Express,ChIJQ6A-whbJwoARgZdh6bZdJNM,Panda Express,1,33.9740493,-118.2334004,recGxLY6XIitHFlle,3/13/2024 2:13 PM,3/13/2024 2:13 PM,,,,
TRUE,,290,Patria Coffee Roasters,ChIJ-bvuR-zLwoARSZ3sHnkx4Aw,Patria Coffee Roasters,1,33.8963927,-118.219638,recZpPeMAKDFMLPGx,3/13/2024 2:14 PM,3/13/2024 2:14 PM,,,,
FALSE,Too general,291,Long Beach,ChIJWdeZQOjKwoARqo8qxPo6AKE,Long Beach,1,33.7700504,-118.1937395,rec8gPRffFDfmM5Ti,3/13/2024 2:17 PM,3/13/2024 2:17 PM,,,Kesar,I love going there because I get to spend time with my family
TRUE,,292,HiroNori Craft Ramen (Long Beach),ChIJY-UWHTEz3YARXZaO--2trc0,HiroNori Craft Ramen (Long Beach),1,33.8316059,-118.1845762,recJAG8CES3WS2MHH,3/13/2024 2:42 PM,3/13/2024 2:42 PM,,,,
FALSE,Too general,293,Santa Monica,ChIJGQCRws6kwoARq_Uj_7UKF7Q,Santa Monica,1,34.0194543,-118.4911912,recXIdDlVOQOy1m8B,3/13/2024 2:54 PM,3/13/2024 2:54 PM,,,Jasmin,Pier/entertainment
FALSE,Too general,294,Los Angeles,ChIJE9on3F3HwoAR9AhGJW_fL-I,Los Angeles,1,34.0549076,-118.242643,recmCldKYC1ragDKh,3/13/2024 3:50 PM,3/13/2024 3:50 PM,,,arlene,to explore
FALSE,Too general,295,Los Angeles,ChIJE9on3F3HwoAR9AhGJW_fL-I,Los Angeles,1,34.0549076,-118.242643,recjDyOOpWmD5Rups,3/13/2024 3:50 PM,3/13/2024 3:50 PM,,,Johnnay,To visit friends
TRUE,,296,Autry Museum of the American West,ChIJ0Vsle2bAwoARTRWdvRY8hXU,Autry Museum of the American West,1,34.14862,-118.281213,recgVQ5LVQD4vpYEc,3/13/2024 3:51 PM,3/13/2024 3:51 PM,,,,
TRUE,,297,Peter Morton Medical Building - UCLA Medical Center,ChIJ0xmP9Ue9woAR1qn4kSWnsTg,UCLA Medical Center,1,34.0648474,-118.4471591,rec6UJkSx2HNTQZEV,3/13/2024 3:53 PM,3/13/2024 3:53 PM,,,,
TRUE,,298,Trader Joe's,ChIJqdUPZsnAwoARK02SOqchG8Q,Trader Joe's,1,34.1077921,-118.2717774,recciegxbRPnV160q,3/13/2024 3:54 PM,3/13/2024 3:54 PM,,,,
FALSE,Not in LA County,299,Yogurtland The Market Place,ChIJGzypYoDb3IARYsaSkdh7XfY,Yogurtland The Market Place,1,33.727438,-117.786456,recRPoJRFlO3GzkPx,3/13/2024 3:55 PM,3/13/2024 3:55 PM,,,Ruby,I live yogurtland
TRUE,,300,Nieves Xochi Oax,ChIJV1pCgq_HwoARlMatQIOJXQ8,Nieves Xochi Oax,1,34.0474564,-118.2861114,recwHEuPgQ8ZnhVD2,3/13/2024 4:45 PM,3/13/2024 4:45 PM,,,,
TRUE,,301,Guelaguetza Restaurant,ChIJKSPWlH-4woARrKJ5thvMBeY,Guelaguetza Restaurant,1,34.0524074,-118.3006681,recX11mMbWJ8sgH1X,3/13/2024 4:46 PM,3/13/2024 4:46 PM,,,,
TRUE,,302,Los Angeles County Museum of Art,ChIJsXqcyjy5woARNz6sOh0ZmwA,LACMA,1,34.0639323,-118.3592293,recwIvV4ptGBwZlfB,3/13/2024 6:08 PM,3/13/2024 6:08 PM,,,,
TRUE,,303,Little Tokyo,ChIJd3xCWU_GwoARBP7kXLY2T_E,Little Tokyo,1,34.0523392,-118.2395052,recRH9MhrQktPgQiP,3/13/2024 6:08 PM,3/13/2024 6:08 PM,,,,
TRUE,,304,Yellow Vase,ChIJ1aLTV1dL3YARPad_83DRygA,Yellow Vase,1,33.8166382,-118.3876221,recD2ENLdYjfY43DL,3/14/2024 9:46 AM,3/14/2024 9:46 AM,,,,
TRUE,,305,Yuzu Shabu,ChIJKViWjp8t3YARp-Twfsrgfj4,Yuzu Shabu,1,33.8571849,-118.089175,recSN2uJ2vXAv5Hcw,3/14/2024 9:47 AM,3/14/2024 9:47 AM,,,,
TRUE,,306,It's Boba Time,ChIJ2bUp8IK1woARhzxzW1DN2Lc,It's Boba Time,1,33.8894121,-118.3088693,rec3NMJIh4vLhw9PM,3/14/2024 11:03 AM,3/14/2024 11:03 AM,,,,
TRUE,,307,Honeymee Japanese Village,ChIJhwMu8UfGwoARU8hpiDf3VOE,Honeymee Japanese Village,1,34.0487924,-118.2400151,recJsUKgum2lCpqhf,3/14/2024 11:04 AM,3/14/2024 11:04 AM,,,,
TRUE,,308,Li'l Book Bug,ChIJpxEDQbJZwoARbbUY2GZwTPQ,Li'l Book Bug,1,34.5862615,-118.1467231,recgjbGOtHMElLV75,3/14/2024 6:43 PM,3/14/2024 6:43 PM,,,,
TRUE,,309,Old Pasadena,ChIJ672nCXHDwoARa0rApG0IIhw,Old Pasadena,1,34.1460422,-118.1499439,rec5cQPbyD9jlBBUB,3/15/2024 11:26 AM,3/15/2024 11:26 AM,,,,
TRUE,,310,El Dorado Nature Center,ChIJUdv_5g4u3YAR3ARfIQin_GU,El Dorado Nature Center,1,33.8098225,-118.0857107,recQ2s9ME0HD1TBLV,3/19/2024 9:00 AM,3/19/2024 9:00 AM,,,,
TRUE,,311,Santa Monica Pier,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,1,34.0082821,-118.4987585,recmjUC09ARuMZyWM,3/19/2024 7:46 PM,3/19/2024 7:46 PM,,,,
TRUE,Not in LA County but Metro does go there,312,Disneyland Park,ChIJa147K9HX3IAR-lwiGIQv9i4,Disneyland Park,1,33.8120918,-117.9189742,recdzTvaFsV7SzuFn,3/19/2024 7:47 PM,3/19/2024 7:47 PM,,,,
TRUE,,313,JapanLA,ChIJk4Ba2dS-woAR3RsJaVizgmw,JapanLA,1,34.0700404,-118.3443443,recMuTVZTojtRCoXu,3/19/2024 7:49 PM,3/19/2024 7:49 PM,,,,